run_name,run_dir,scheduler,scheduler_family,request_type,sweep_type,model,model_full,num_requests,qps,tensor_parallel_degree,gpu_memory_utilization_target,max_model_len,max_gpu_memory_used_mib,mean_gpu_memory_used_mib,max_gpu_utilization_pct,mean_gpu_utilization_pct,completed_requests,total_prefill_tokens,total_decode_tokens,mean_prefill_tokens,mean_decode_tokens,ttft_exec_sec_mean,ttft_exec_sec_min,ttft_exec_sec_max,ttft_exec_sec_p50,ttft_exec_sec_p90,ttft_exec_sec_p95,ttft_exec_sec_p99,ttft_user_sec_mean,ttft_user_sec_min,ttft_user_sec_max,ttft_user_sec_p50,ttft_user_sec_p90,ttft_user_sec_p95,ttft_user_sec_p99,tpot_sec_mean,tpot_sec_min,tpot_sec_max,tpot_sec_p50,tpot_sec_p90,tpot_sec_p95,tpot_sec_p99,tpot_including_first_output_sec_mean,tpot_including_first_output_sec_min,tpot_including_first_output_sec_max,tpot_including_first_output_sec_p50,tpot_including_first_output_sec_p90,tpot_including_first_output_sec_p95,tpot_including_first_output_sec_p99,e2e_sec_mean,e2e_sec_min,e2e_sec_max,e2e_sec_p50,e2e_sec_p90,e2e_sec_p95,e2e_sec_p99,scheduling_delay_sec_mean,scheduling_delay_sec_min,scheduling_delay_sec_max,scheduling_delay_sec_p50,scheduling_delay_sec_p90,scheduling_delay_sec_p95,scheduling_delay_sec_p99,execution_time_with_preemptions_mean,execution_time_with_preemptions_min,execution_time_with_preemptions_max,execution_time_with_preemptions_p50,execution_time_with_preemptions_p90,execution_time_with_preemptions_p95,execution_time_with_preemptions_p99,prefill_exec_with_preemption_mean,prefill_exec_with_preemption_min,prefill_exec_with_preemption_max,prefill_exec_with_preemption_p50,prefill_exec_with_preemption_p90,prefill_exec_with_preemption_p95,prefill_exec_with_preemption_p99,decode_exec_with_preemption_mean,decode_exec_with_preemption_min,decode_exec_with_preemption_max,decode_exec_with_preemption_p50,decode_exec_with_preemption_p90,decode_exec_with_preemption_p95,decode_exec_with_preemption_p99,total_preemption_time_sec_mean,total_preemption_time_sec_min,total_preemption_time_sec_max,total_preemption_time_sec_p50,total_preemption_time_sec_p90,total_preemption_time_sec_p95,total_preemption_time_sec_p99,total_preemptions_mean,total_preemptions_min,total_preemptions_max,total_preemptions_p50,total_preemptions_p90,total_preemptions_p95,total_preemptions_p99,num_pauses_mean,num_pauses_min,num_pauses_max,num_pauses_p50,num_pauses_p90,num_pauses_p95,num_pauses_p99,total_inference_time_sec,request_throughput_req_per_sec,decode_token_throughput_tok_per_sec
custom_sarathi_long_input_short_output_fixed_qps_num_requests_9_qps_1_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_qps_num_requests_9_qps_1_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_qps_num_requests_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,9,1.0,2,0.85,20480,39505.0,33784.42420212766,100.0,13.51595744680851,9,47905,1624,5322.777777777777,180.44444444444446,2.439762932015583,1.053844721056521,4.180331353098154,2.0373613769188523,4.018693609721959,4.0995124814100565,4.164167578760535,8.988528637551806,1.054117219755426,15.555588808842003,9.427834691945463,14.822869617119432,15.189229212980717,15.482316889669747,0.05491519783477681,0.04433795663941305,0.058467316462729985,0.056795300468348145,0.057907621870321516,0.05818746916652575,0.058411347003489135,0.054558000789811566,0.044229550877458494,0.0575814480314765,0.056519595126268786,0.05730646507785269,0.057443956554664596,0.05755394973611412,18.623248709107024,11.387071545002982,32.72957612806931,16.75299968966283,23.790991534199566,28.260283831134434,31.835717668682335,6.548765705536223,0.0002724986989051,14.032408744795248,5.449550518067554,12.36683225943707,13.199620502116158,13.86585109625943,12.074483003570801,1.5733962669037282,20.779137989971787,13.397174415178595,20.623773305956277,20.701455647964032,20.763601521570237,2.439762932015583,1.053844721056521,4.180331353098154,2.0373613769188523,4.018693609721959,4.0995124814100565,4.164167578760535,9.634720071555218,0.0502162028569728,18.089886308880523,10.45479215006344,17.864011644246055,17.97694897656329,18.067298842417078,0.2271000119443569,0.0197329497896134,0.4753532456234097,0.2427988939452916,0.37490808237344025,0.4251306639984249,0.4653087292984127,223.0,26,455,237.0,383.8,419.4,447.88,224.0,27,456,238.0,384.8,420.4,448.88,38.77,0.2321382512251741,41.88805777663141
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_1_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_1_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,1.0,2,0.85,20480,39505.0,34934.98370786517,100.0,13.724157303370786,10,54669,2104,5466.9,210.4,2.505977343209088,1.0752235969994215,4.269850418902934,2.380206051399,4.049572068382986,4.15971124364296,4.2478225838509385,10.128401067410596,1.075403897790238,18.581393441651016,10.989899830077775,16.128066683746873,17.35473006269894,18.3360607658606,0.05489128381037822,0.04290705815828668,0.05904534703048949,0.05730136590954997,0.05847881375668714,0.058762080393588316,0.05898869370310925,0.0545570454973114,0.042817668453790245,0.058150720560330556,0.05696433721324469,0.05810205996730164,0.058126390263816094,0.05814585450102766,20.962249435600825,11.585908385924997,39.133874299470335,18.01308559149038,33.826005381252614,36.47993984036147,38.603087407648566,7.622423724201508,0.0001803007908165,15.767310078488665,7.008202581782825,14.489836986572481,15.128573532530572,15.639562769297047,13.339825711399317,1.5641044958028942,23.366564220981672,14.081924897036515,21.255643383669668,22.31110380232567,23.155472137250474,2.505977343209088,1.0752235969994215,4.269850418902934,2.380206051399,4.049572068382986,4.15971124364296,4.2478225838509385,10.833848368190228,0.0565252059604972,20.55248085781932,11.193815784412436,18.507688359520397,19.530084608669856,20.348001607989428,0.21193436838220805,0.0140265540685504,0.4135552102234214,0.23230184242129326,0.3290397867327556,0.3712974984780884,0.4051036678743548,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.09,0.2169668040789759,45.64981557821653
custom_sarathi_long_input_short_output_fixed_qps_num_requests_10_qps_1_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_qps_num_requests_10_qps_1_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_qps_num_requests_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,1.0,2,0.85,20480,39505.0,34052.618020304566,100.0,15.108502538071066,10,54669,2104,5466.9,210.4,2.5047604460967703,1.0461059610825032,4.219246806111187,2.379199791350402,4.0351227765204385,4.127184791315813,4.200834403152112,9.975455399649217,1.046375340782106,18.56898448755965,10.802687684888951,15.971170247462577,17.27007736751111,18.309203063549944,0.055583384963516794,0.044540943204578874,0.0595414259005337,0.05738206559917845,0.05935439196486886,0.05944790893270128,0.05952272250696721,0.055247660751678376,0.04444814957290267,0.0595414259005337,0.057006977612905047,0.058598725423814904,0.0590700756621743,0.05944715585286182,20.967380776559004,11.411750928964466,39.90409628255293,17.834008874488063,34.55207010263111,37.22808319259202,39.368893664560744,7.470694953552448,0.0002693796996027,15.591162172611805,6.836241323151626,14.286585259065031,14.938873715838417,15.460704481257128,13.496685823006555,1.6004333780147135,24.312934109941125,14.0687083870871,22.175077689206226,23.244005899573672,24.099148467867636,2.5047604460967703,1.0461059610825032,4.219246806111187,2.379199791350402,4.0351227765204385,4.127184791315813,4.200834403152112,10.991925376909785,0.0595414259005337,21.33511179499328,11.186012517544441,19.419612472178418,20.377362133585848,21.143561862711795,0.24746631998568774,0.0198443136177957,0.4646416313480586,0.262284014839679,0.4314288993133231,0.4480352653306908,0.46132035814458505,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.09,0.2169668040789759,45.64981557821653
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_2_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,2.0,2,0.85,20480,39505.0,34766.24883449884,100.0,14.296037296037296,10,54669,2104,5466.9,210.4,2.565288754645735,1.0923657268285751,4.237425280967727,2.434650029987097,4.07172039935831,4.154572840163018,4.220854792806786,11.782507797307336,1.0925344151910394,22.142076620599255,12.633637264720164,19.43868725534994,20.790381937974594,21.871737684074326,0.05617653941677668,0.04494715491475028,0.06024466098572772,0.05808457575999253,0.05958795077421177,0.059916305879969746,0.06017898996457612,0.05583660496501255,0.04485351500867788,0.059331863092004576,0.057707542920183236,0.0591438621187328,0.05923786260536869,0.059313062994677396,22.916124871047213,12.14763428689912,43.67176382476464,20.03252830018755,37.95033616453875,40.81104999465169,43.09962105874205,9.2172190426616,0.0001686883624643,19.06355232768692,8.488270251313224,17.70866255084984,18.38610743926838,18.928063350003214,13.698905828385614,1.639314390020445,24.60821149707772,14.218899820465595,22.41942833147477,23.51381991427624,24.389333180517426,2.565288754645735,1.0923657268285751,4.237425280967727,2.434650029987097,4.07172039935831,4.154572840163018,4.220854792806786,11.13361707373988,0.0591229731217026,21.529687204165384,11.288240980939008,19.63053447406273,20.580110839114056,21.33977193115512,0.22389278090558942,0.0210783879738301,0.4135637006256729,0.2226003678515553,0.4013541699387133,0.40745893528219307,0.4123427475569769,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.78,0.21376656690893545,44.976485677640014
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_3_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,3.0,2,0.85,20480,39505.0,34243.82818073722,100.0,14.129013079667063,10,54669,2104,5466.9,210.4,2.4794239105889573,0.914147060131654,4.163327829912305,2.3916072150459513,4.036707590334117,4.100017710123211,4.150665805954486,11.682824825961143,0.9142785603180527,22.277460107114166,12.4350840812549,19.682069526589476,20.97976481685182,22.017921049061698,0.055117815047037624,0.042209889248328476,0.0604068702086806,0.05718921030765721,0.05967065387405455,0.06003876204136758,0.060333248575218,0.05478360189173857,0.04212195197906112,0.0604068702086806,0.0567440172468478,0.058858078618703236,0.05963247441369192,0.06025199104968287,22.463888334762306,11.649969281395895,42.49599705706351,20.044675769517198,37.29946903793607,39.897733047499784,41.97634425515077,9.203400915372185,0.0001315001863986,19.32364074792713,8.342100828886032,18.007153160241433,18.66539695408428,19.19199198915856,13.26048741939012,1.5932229040190578,23.172356309136376,13.963977876817808,21.555450619827024,22.363903464481698,23.01066574020544,2.4794239105889573,0.914147060131654,4.163327829912305,2.3916072150459513,4.036707590334117,4.100017710123211,4.150665805954486,10.781063508801163,0.0604068702086806,20.21853694994934,11.090406634961255,18.779285865370184,19.49891140765976,20.074611841491425,0.20864360302221024,0.0170176301617175,0.3973505229223519,0.21784561453387136,0.3580737729091197,0.37771214791573576,0.39342284792102866,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,44.53,0.22456770716370986,47.24904558724455
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_4_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,4.0,2,0.85,20480,39505.0,34728.33530106257,100.0,14.275678866587958,10,54669,2104,5466.9,210.4,2.533875215053558,1.0851943478919566,4.212422420969233,2.437594783026725,4.030133285326883,4.121277853148058,4.194193507404998,12.48723404922057,1.2522362531162798,23.478177678305656,13.203685680171475,20.885591252171437,22.181884465238543,23.218919035692235,0.0556688709761333,0.0445282710123115,0.06031597384896416,0.057546564167728825,0.059865989175726636,0.0600909815123454,0.060270975381640404,0.05533094021828233,0.044435503781035855,0.05940209545731319,0.05740665587838463,0.05928070783389337,0.05934140164560328,0.059389956694971206,23.530081804934888,12.19501186790876,44.80721949320287,21.12689088715706,39.01125026699155,41.90923488009721,44.227622570581744,9.95335883416701,0.1670419052243232,20.53199862432666,9.09253500122577,19.18899876531214,19.8604986948194,20.397698638425208,13.576722970767879,1.61520044808276,24.275220868876204,14.164859413984232,22.143296043993903,23.20925845643505,24.062028386387976,2.533875215053558,1.0851943478919566,4.212422420969233,2.437594783026725,4.030133285326883,4.121277853148058,4.194193507404998,11.04284775571432,0.057450913125649,21.32904181489721,11.26995392004028,19.350058687943964,20.339550251420587,21.131143502201887,0.24044777632225306,0.0181430282536894,0.4626169293187558,0.2565454344730824,0.39881537687033414,0.4307161530945449,0.45623677407391366,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.14,0.21673168617251842,45.600346770697875
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_5_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_5_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,5.0,2,0.85,20480,39505.0,34339.16706161138,100.0,14.390995260663507,10,54669,2104,5466.9,210.4,2.52910544925835,1.056682525901124,4.277099472936243,2.397981971502304,4.060636237636208,4.1688678552862255,4.2554531494062395,12.537300365744159,1.2573703574016692,23.771104084327817,13.218877139734104,21.08422361582052,22.427663850074165,23.502416037477087,0.05605385196964004,0.0445551733337615,0.060364922042936,0.0577822835691403,0.06010026783789865,0.06023259494041733,0.06033845662243227,0.05571513686498501,0.044462350055982834,0.060364922042936,0.057550336952451264,0.05928111972223797,0.05982302088258699,0.0602565418108662,23.59709609793499,12.130580581491811,45.11303211119957,21.2494251729222,39.28290242394432,42.19796726757194,44.530019142474046,10.00819491648581,0.2006878315005451,20.72029022919014,9.062035019742325,19.378958349209277,20.04962428919971,20.586157041192056,13.588901181449183,1.6161247899290174,24.39274188200943,14.209922517416999,22.24041741504334,23.316579648526382,24.17750943531282,2.52910544925835,1.056682525901124,4.277099472936243,2.397981971502304,4.060636237636208,4.1688678552862255,4.2554531494062395,11.059795732190832,0.060364922042936,21.34192802687176,11.317549819941632,19.446121396310627,20.394024711591193,21.152347363815647,0.2440533686429262,0.0208711326122283,0.4672097200527787,0.2635945262154564,0.4119655572343617,0.43958763864357014,0.46168530377093703,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.11,0.2168726957276079,45.6300151810887
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_6_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_6_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,6.0,2,0.85,20480,39505.0,34441.69208037825,100.0,14.045508274231679,10,54669,2104,5466.9,210.4,2.5048375575104727,1.0977001979481429,4.269859381951392,2.3871014800388366,4.114176456769928,4.1920179193606595,4.254291089433245,12.76586344218813,1.3403007849119604,23.76682213344611,13.539618552313186,21.342557979421688,22.554690056433895,23.524395718043667,0.054401487870936883,0.044409179666307065,0.05863279296318069,0.0577867124960896,0.05827089891240645,0.058451845937793574,0.05859660355810327,0.054066427915219685,0.044316660542002256,0.05790893132165994,0.05739106558017032,0.05786012352625274,0.05788452742395634,0.057904050542119216,23.75177015142981,12.404264258686451,45.0388191936072,21.47437305911444,39.24937771563418,42.14409845462069,44.4598750458099,10.261025884677656,0.2426005869638174,21.006776369642463,9.356249684351496,19.736094484687783,20.37143542716512,20.879708181146995,13.490744266752154,1.5261534440796822,24.03204282396473,14.173211463610642,21.81954031428322,22.925791569123973,23.81079257299658,2.5048375575104727,1.0977001979481429,4.269859381951392,2.3871014800388366,4.114176456769928,4.1920179193606595,4.254291089433245,10.98590670924168,0.0478657570201903,21.271997060161084,11.234275981085375,19.101130640064365,20.186563850112723,21.05491041815141,0.24581026777159423,0.0206196471117436,0.4608265834394842,0.25713018747046584,0.4356226867530495,0.4482246350962668,0.4583061937708407,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,45.8,0.2183406113537118,45.938864628820966
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_7_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_7_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,7.0,2,0.85,20480,39505.0,34700.92365097589,100.0,13.913318025258324,10,54669,2104,5466.9,210.4,2.5620574391912667,1.0810768019873649,4.293327029794455,2.442620014073327,4.118009223183617,4.205668126489035,4.275795249133371,13.017496982449666,1.3811892406083643,24.538936715573072,13.709340277942829,21.838255337881854,23.18859602672746,24.26886857780395,0.05658448566774275,0.04491393935491403,0.06049383690652366,0.058624548495927443,0.06038821400429761,0.060441025455410635,0.060483274616301055,0.05624204904576378,0.04482036864792462,0.0603764781262725,0.058229001577246246,0.05973852093122181,0.06005749952874715,0.06031268240676743,24.18609174932353,12.525231496430932,46.05271366657689,21.923891885438934,40.098616531002335,43.07566509878961,45.45730395301944,10.455439543258398,0.3001124386209994,21.47311405837536,9.51341202959884,20.125131507241168,20.79912278280826,21.33831580326194,13.730652206065134,1.6232004391495138,24.579599608201534,14.359545998857357,22.35986093173269,23.46973026996711,24.35762574055465,2.5620574391912667,1.0810768019873649,4.293327029794455,2.442620014073327,4.118009223183617,4.205668126489035,4.275795249133371,11.168594766873866,0.0603764781262725,21.51377695100382,11.42173127445858,19.543402757775038,20.528589854389427,21.31673953168094,0.2507137165637687,0.021465414436534,0.4794864854775369,0.2684726453153416,0.4189183259382844,0.4492024057079106,0.47342966952361165,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.61,0.21454623471358078,45.1405277837374
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_8_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_8_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,8.0,2,0.85,20480,39505.0,34596.41286057692,100.0,14.039663461538462,10,54669,2104,5466.9,210.4,2.5744396657682955,1.0856477841734886,4.314432244980708,2.4597474230686203,4.139450861141086,4.226941553060897,4.296934106596746,13.172628935379908,1.410353482235223,24.787721946835518,13.880049504339695,22.08317593971733,23.43544894327642,24.5172673461237,0.05558069670494854,0.04105547585161033,0.060897093076402176,0.058627663237074266,0.06019265944141154,0.06054487625890686,0.060826649712903115,0.05523850874139811,0.040969943610252815,0.059974409847971845,0.05839232227712171,0.05960403377789171,0.059789221812931774,0.059937372240963835,24.037704264139755,12.665406041080132,44.45329487975687,22.13483695383184,38.84062433096114,41.646959605359,43.892027824877296,10.598189269611613,0.3247056980617344,21.715944946743548,9.662829139269888,20.35565613147337,21.035800539108457,21.57991606521653,13.439514994528144,1.634311641100794,22.73734993301332,14.392007335089147,21.433636782760733,22.085493357887025,22.606978617988062,2.5744396657682955,1.0856477841734886,4.314432244980708,2.4597474230686203,4.139450861141086,4.226941553060897,4.296934106596746,10.865075328759849,0.0561537430621683,19.66557293292135,11.438851059996523,18.541120034828783,19.103346483875065,19.553127643112095,0.22448241591919213,0.0215006319340318,0.4421238773502409,0.24753632920328525,0.3565307829296216,0.39932733013993116,0.433564567908179,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,44.88,0.22281639928698752,46.88057040998217
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_9_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_9_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,9.0,2,0.85,20480,39505.0,34443.22884187083,100.0,13.152561247216036,10,54669,2104,5466.9,210.4,2.511843823734671,1.044232587097213,4.181699750944972,2.397102402173914,4.026529004890472,4.104114377917722,4.166182676339522,12.883248140499926,1.3617134341038766,24.2540796357207,13.562614533235319,21.619956462946718,22.93701804933371,23.990667318443304,0.05557984570645076,0.04496855598714957,0.0596789124314315,0.05737778363256474,0.059077964377446245,0.05937843840443887,0.05961881762603298,0.05524362439928652,0.04487487149550968,0.05877468648550072,0.05694136386457896,0.0586969809440867,0.05873583371479371,0.05876691593135932,23.905656961863862,12.35415927763097,45.794017953565344,21.660433714976534,39.837931140046564,42.81597454680595,45.19840927221347,10.371404316765256,0.3174808470066637,21.26498588360846,9.467120752320625,19.92068538728636,20.592835635447408,21.13055583397625,13.534252645098604,1.6146457919385284,24.529032069956884,14.04216937487945,22.274627614114433,23.401829842035657,24.30359162437264,2.511843823734671,1.044232587097213,4.181699750944972,2.397102402173914,4.026529004890472,4.104114377917722,4.166182676339522,11.022408821363934,0.0586883469950407,21.539938317844644,11.149052841938103,19.50994464815594,20.52494148300029,21.336938950875773,0.25458049518056214,0.0213309512473642,0.484027594095096,0.2698802429949865,0.43685317770577964,0.4604403859004378,0.4793101524561644,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,46.14,0.21673168617251842,45.600346770697875
custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_10_llama2_7b,benchmark_output/figure-1/custom_sarathi_long_input_short_output_fixed_num_requests_num_requests_10_qps_10_llama2_7b,sarathi_chunk_128,sarathi,long_input_short_output,fixed_num_requests_qps_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,10,10.0,2,0.85,20480,39505.0,34811.17807424594,100.0,13.712296983758701,10,54669,2104,5466.9,210.4,2.4902381324674936,1.0663641379214823,4.008537800051272,2.365132248494774,3.9745400937739763,3.991538946912624,4.005138029423542,12.78671215204522,1.379631839459762,24.087210838217285,13.437464139307849,21.422073407284913,22.754642122751093,23.820697095124046,0.05481361254417857,0.04402106137759595,0.05926323710725858,0.056753050764429304,0.059010881837009664,0.05913705947213412,0.059238001580233686,0.05448082205650266,0.04392935083305929,0.05844171536838585,0.0563255215642688,0.05837294988190869,0.05840733262514727,0.058434838819738134,23.61482112465892,12.291202191496268,45.17329923808575,21.44616070529446,39.2466287384741,42.20996398827992,44.58063218812458,10.296474019577726,0.3132677015382796,21.06171326828189,9.447813953855075,19.735249082627703,20.398481175454794,20.92906684971647,13.318347105081193,1.5962163689546287,24.11158596980385,13.799002843443304,21.870367327658457,22.990976648731152,23.887464105589313,2.4902381324674936,1.0663641379214823,4.008537800051272,2.365132248494774,3.9745400937739763,3.991538946912624,4.005138029423542,10.8281089726137,0.0581335159949958,21.08608839986846,10.90966532798484,19.104959035059437,20.095523717463944,20.887975463387555,0.23460623610299075,0.0191814375575631,0.4575454161968082,0.25344104331452394,0.37555917205754663,0.41655229412717737,0.44934679178288206,254.1,26,534,245.0,462.9,498.44999999999993,526.89,255.1,27,535,246.0,463.9,499.44999999999993,527.89,45.46,0.21997360316761988,46.282446106467226
custom_vllm_long_input_short_output_fixed_qps_num_requests_1_qps_1_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_short_output_fixed_qps_num_requests_1_qps_1_llama2_7b,vllm,vllm,long_input_short_output,fixed_qps_num_requests_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,1,1.0,2,0.85,20480,38371.0,31820.800793650793,100.0,5.584126984126984,1,2494,254,2494.0,254.0,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.27428234368562693,0.27428234368562693,0.27428234368562693,0.27428234368562693,0.27428234368562693,0.27428234368562693,0.27428234368562693,0.0434277936992909,0.0434277936992909,0.0434277936992909,0.0434277936992909,0.0434277936992909,0.0434277936992909,0.0434277936992909,0.04325681813354566,0.04325681813354566,0.04325681813354566,0.04325681813354566,0.04325681813354566,0.04325681813354566,0.04325681813354566,11.261514149606228,11.261514149606228,11.261514149606228,11.261514149606228,11.261514149606228,11.261514149606228,11.261514149606228,0.0004387046210467,0.0004387046210467,0.0004387046210467,0.0004387046210467,0.0004387046210467,0.0004387046210467,0.0004387046210467,11.26107544498518,11.26107544498518,11.26107544498518,11.26107544498518,11.26107544498518,11.26107544498518,11.26107544498518,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.2738436390645802,0.2738436390645802,10.9872318059206,10.9872318059206,10.9872318059206,10.9872318059206,10.9872318059206,10.9872318059206,10.9872318059206,0.1553838104009628,0.1553838104009628,0.1553838104009628,0.1553838104009628,0.1553838104009628,0.1553838104009628,0.1553838104009628,254.0,254,254,254.0,254.0,254.0,254.0,255.0,255,255,255.0,255.0,255.0,255.0,,,
custom_vllm_long_input_short_output_fixed_qps_num_requests_2_qps_1_llama2_7b,benchmark_output/figure-1/custom_vllm_long_input_short_output_fixed_qps_num_requests_2_qps_1_llama2_7b,vllm,vllm,long_input_short_output,fixed_qps_num_requests_sweep,llama2_7b,meta-llama/Llama-2-7b-hf,2,1.0,2,0.85,20480,38765.0,32313.032924961713,100.0,6.493108728943338,2,8953,569,4476.5,284.5,0.40485251892823726,0.2549431498628109,0.5547618879936635,0.40485251892823726,0.5247800141805783,0.5397709510871209,0.551763700612355,0.520196121186018,0.2553015996236353,0.7850906427484006,0.520196121186018,0.732111738435924,0.7586011905921622,0.779792752317153,0.046117514222544925,0.044882072843937505,0.04735295560115234,0.046117514222544925,0.04710586732543086,0.0472294114632916,0.04732824677358019,0.045953058357548524,0.04473959007300437,0.047166526642092685,0.045953058357548524,0.04692383298518386,0.04704517981363827,0.047142257276401804,13.556830441229977,12.235599366715178,14.878061515744776,13.556830441229977,14.613815300841816,14.745938408293295,14.85163689425448,0.11534360225778069,0.0003584497608244,0.230328754754737,0.11534360225778069,0.20733172425534574,0.21883023950504135,0.22802905170479787,13.441486838972196,12.235240916954352,14.64773276099004,13.441486838972196,14.40648357658647,14.527108168788256,14.623607842549683,0.40485251892823726,0.2549431498628109,0.5547618879936635,0.40485251892823726,0.5247800141805783,0.5397709510871209,0.551763700612355,13.036634320043959,11.980297767091542,14.092970872996377,13.036634320043959,13.881703562405894,13.987337217701135,14.071844141937328,0.46601427427958697,0.1765268906019628,0.7555016579572111,0.46601427427958697,0.6976041812216863,0.7265529195894487,0.7497119102836587,284.5,254,315,284.5,308.9,311.95,314.39,285.5,255,316,285.5,309.9,312.95,315.39,,,
